id,username,acct,bot,followers_count,following_count,statuses_count,last_status_at
109287109862706213,h03rnchen,h03rnchen@sueden.social,False,89,84,848,2024-05-30
108233018190523798,DzoniMango,DzoniMango@chaos.social,False,89,270,2308,2024-05-30
110111403040640205,tanby_01,tanby_01@planet.moe,False,89,71,5192,2024-05-30
110644043697592539,tasloid,tasloid@vivaldi.net,False,89,75,8353,2024-05-30
112138559524281139,kisiro_,kisiro_@misskey-square.net,False,89,82,4026,2024-05-30
108200615152068637,mnord,mnord@norden.social,False,89,251,144,2024-05-30
106306135203342133,popn_ja,popn_ja@omoro.info,False,89,176,5726,2024-05-30
109310950505353206,fazzaro,fazzaro@hachyderm.io,False,89,52,542,2024-05-30
109614689746409785,heesdaman,heesdaman@mastodon.nl,False,89,146,4119,2024-05-30
109383294865606867,basbebe,basbebe@hachyderm.io,False,89,654,2878,2024-05-30
109364326021945884,rasumi,rasumi@social.tchncs.de,False,89,201,2674,2024-05-30
111776997025251081,Cando,Cando@don.linxx.net,False,89,80,633,2024-05-30
109800186125781480,kanamuu105,kanamuu105@fedibird.com,False,89,74,1977,2024-05-30
111686290319416643,nennneko5787,nennneko5787@misskey.nukumori-sky.net,False,88,74,596,2024-05-30
109460401530960422,gufo,gufo@mastodon.nu,False,88,94,2467,2024-05-30
109752179180291983,liske,liske@ibh.social,False,88,78,1803,2024-05-30
110095791561327391,mozcplasma,mozcplasma@mstdn.poyo.me,False,88,135,1815,2024-05-30
110179738853605724,andrelopes,andrelopes@ursal.zone,False,88,115,165,2024-05-30
109383688974440138,Trading_PortalNET,Trading_PortalNET@troet.cafe,False,88,2,3047,2024-05-30
111579722563849904,axeleroy,axeleroy@toot.community,False,88,155,210,2024-05-30
109964965352365519,spacematron,spacematron@mastodonczech.cz,False,88,2,4233,2024-05-30
109604868674255112,lukyan,lukyan@lukyan.eu,False,88,186,1239,2024-05-30
109288673234016381,odjbo,odjbo@mastodon.online,False,88,127,179,2024-05-30
92310,jgarfink,jgarfink@mellified.men,False,88,85,7269,2024-05-30
111132727572676127,benjohn,benjohn@todon.nl,False,88,177,2746,2024-05-30
1336171,Dexruus,Dexruus@chaos.social,False,88,219,961,2024-05-30
110180694024762453,CauseOfBSOD,CauseOfBSOD@fedi.bangsparks.com,False,88,113,9714,2024-05-30
108206261825832534,Kaffee_Junkie42,Kaffee_Junkie42@norden.social,False,88,37,2107,2024-05-30
109536901393945592,smial,smial@ruhr.social,False,88,147,7868,2024-05-30
109421234440827948,krisso,krisso@mastodon.gamedev.place,False,88,410,370,2024-05-30
111840478935246297,chad,chad@vault37.xyz,False,88,291,538,2024-05-30
112053393204302024,sternenko,sternenko@masto.ink,False,87,0,2931,2024-05-30
109252883191117354,Jakob_Krakel,Jakob_Krakel@dresden.network,False,87,42,1696,2024-05-30
110797784746640123,LeophanAD,LeophanAD@wobbl.xyz,False,87,130,94,2024-05-30
108488796303950601,MlleEllute,MlleEllute@imaginair.es,False,87,102,872,2024-05-30
110536198000332221,architektradim,architektradim@mastodonczech.cz,False,87,63,761,2024-05-30
109835212067184059,Kevin,Kevin@doyle.boston,False,87,316,4564,2024-05-30
109291078510530122,attila,attila@fosstodon.org,False,87,250,360,2024-05-30
109574728325272879,erik,erik@mastodon.pixeloasis.eu,False,87,253,346,2024-05-30
109502695864648939,Rana,Rana@sueden.social,False,87,170,2540,2024-05-30
109942859448764731,57,57@sushi.ski,False,87,50,10387,2024-05-30
472320,Lampa,Lampa,False,87,532,696,2024-05-30
108221147513335031,jxrxme,jxrxme@metalhead.club,False,87,179,1190,2024-05-30
109295901317736072,benchmark,benchmark@wien.rocks,False,87,412,585,2024-05-30
111912612341262449,todaypic,todaypic@todaypic.net,False,87,0,65531,2024-05-30
109251322665847225,fnxweb,fnxweb,False,87,58,6759,2024-05-30
712239,srsh,srsh@chaos.social,False,87,352,962,2024-05-30
109315678692086733,PickPoppies,PickPoppies,False,87,76,1453,2024-05-30
109537904828939026,WesternWayneNews,WesternWayneNews@newsie.social,False,87,6,1032,2024-05-30
109353191850174807,scottishwildcat,scottishwildcat@mastodon.ie,False,86,131,1124,2024-05-30
136417,rintho,rintho,False,86,201,2645,2024-05-30
109241257197549021,PolitikWatch,PolitikWatch,False,86,19,4601,2024-05-30
109370824634779779,christian,christian@einbeck.social,False,86,221,726,2024-05-30
112105865461760719,networker_365,networker_365@famichiki.jp,False,86,57,346,2024-05-30
109374012994606452,M_el_viejo,M_el_viejo@lile.cl,False,86,199,2432,2024-05-30
303903,koncong,koncong@gensokyo.town,False,86,138,16989,2024-05-30
110185110958726902,wakamatu0517,wakamatu0517@misskey.art,False,86,36,6874,2024-05-30
1383853,TPKritik,TPKritik@troet.cafe,False,86,62,1849,2024-05-30
111794461983976382,alavi,alavi@techhub.social,False,86,105,1570,2024-05-30
111360144722831746,angrymetalguy,angrymetalguy@www.angrymetalguy.com,False,86,0,9194,2024-05-30
110299443614933283,vera,vera@tech.lgbt,False,86,206,1506,2024-05-30
108219449317163020,JinjinOC,JinjinOC@o3o.ca,False,86,93,2799,2024-05-30
1203166,knoppaz,knoppaz@chaos.social,False,86,398,1428,2024-05-30
109330365211041408,egamich,egamich@fedibird.com,False,86,62,944,2024-05-30
110298103500629367,weinhold,weinhold@ieji.de,False,85,178,895,2024-05-30
109398791240522215,mms,mms@piaille.fr,False,85,200,690,2024-05-30
262460,trurl,trurl@mastodon.sdf.org,False,85,76,1475,2024-05-30
111133123614024542,infinity,infinity@troet.cafe,False,85,916,591,2024-05-30
109373442628392943,Neffscape,Neffscape@mastodon.uno,False,85,71,84,2024-05-30
111978186762973699,RIA_HINAN3,RIA_HINAN3@misskey-square.net,False,85,30,972,2024-05-30
111133123614024542,infinity,infinity@troet.cafe,False,85,916,591,2024-05-30
112307427330287390,S0NMHAsonoha,S0NMHAsonoha@misskey-square.net,False,85,92,4114,2024-05-30
111997494739351257,kawahina,kawahina@misskey-square.net,False,85,35,101,2024-05-30
109294723386364565,Robotron,Robotron@econtwitter.net,False,85,492,20,2024-05-30
110487709305163371,pablor,pablor,False,85,202,7974,2024-05-30
112360788543618667,Neurofabulous11,Neurofabulous11@chattrbx.com,False,85,96,906,2024-05-30
109355584440281906,drpw,drpw@owo.cafe,False,85,177,3515,2024-05-30
533520,1bit,1bit@chaos.social,False,85,95,2587,2024-05-30
109366783661834916,Tiiduka,Tiiduka@fedibird.com,False,85,116,23600,2024-05-30
469138,Atoro,Atoro@ruhr.social,False,85,421,641,2024-05-30
109845957835634981,premartinpatrick,premartinpatrick@mastouille.fr,False,85,210,2650,2024-05-30
108329184609050994,toybox,toybox@nrw.social,False,85,96,3701,2024-05-30
110587011125419862,Worst,Worst@shitpost.poridge.club,False,85,136,1988,2024-05-30
415920,teohhanhui,teohhanhui,False,85,135,12586,2024-05-30
1068020,mbouzada,mbouzada,False,85,136,545,2024-05-30
109311171481533489,niel,niel@tilde.zone,False,85,112,663,2024-05-30
487765,alan_orlic,alan_orlic,False,85,36,497,2024-05-30
109291668711760341,n_develop,n_develop@fosstodon.org,False,85,106,351,2024-05-30
111035533143609948,ardeagle,ardeagle@misskey.backspace.fm,False,85,116,5800,2024-05-30
110170853346536333,soongtypedelta,soongtypedelta@catcatnya.com,False,85,277,744,2024-05-30
109912071348313271,ggrant,ggrant@federated.press,False,85,10,61590,2024-05-30
109336937305118719,diaeter,diaeter@nerdculture.de,False,85,112,10369,2024-05-30
108210169076154373,FaithShadowXY,FaithShadowXY@fedilove.cyou,False,85,34,2627,2024-05-30
110537782496351765,nathaniel,nathaniel@friendica.nthomas20.net,False,85,862,78,2024-05-30
109366622600519484,thousandleaves,thousandleaves@universeodon.com,False,84,200,713,2024-05-30
109321120537558016,JoeyD,JoeyD@mastodon.sdf.org,False,84,78,1184,2024-05-30
110836496795600410,Klimacamp,Klimacamp@freiburg.social,False,84,31,129,2024-05-30
109298225088218998,Nachtherz,Nachtherz@mastodon.art,False,84,480,2350,2024-05-30
109788606137792599,thradio,thradio@tweesecake.social,False,84,58,1312,2024-05-30
109768528410754314,zzuuoo,zzuuoo@loforo.com,False,84,77,60595,2024-05-30
109362289410412681,erc_bk,erc_bk@fosstodon.org,False,84,281,825,2024-05-30
110502974810771766,avds,avds@mstdn.social,False,84,122,10887,2024-05-30
110165663775695476,niku,niku@sector25.de,False,84,116,1820,2024-05-30
237963,tqwhite,tqwhite,False,84,232,645,2024-05-30
110769826537643291,RoyTheDragon,RoyTheDragon@wobbl.xyz,False,84,103,263,2024-05-30
110689469792346761,Kimmithy,Kimmithy@meow.social,False,84,7,298,2024-05-30
110377780218617512,alfora,alfora@wien.rocks,False,84,263,1440,2024-05-30
110775794077114047,ishouldgo,ishouldgo@eldritch.cafe,False,84,45,1004,2024-05-30
110165053847369766,theVedek,theVedek@chaos.social,False,84,84,2923,2024-05-30
110184867682131909,km7ko,km7ko@misskey.design,False,84,58,16751,2024-05-30
111793068266085025,PYU224,PYU224@misskey.nukumori-sky.net,False,83,75,1430,2024-05-30
110665028041840983,TG_Esq,TG_Esq@metalhead.club,False,83,111,819,2024-05-30
1183374,yoseph,yoseph@mastodon.gougere.fr,False,83,449,719,2024-05-30
1239549,ririri,ririri@m.cmx.im,False,83,11,368,2024-05-30
108582070304301044,caomei,caomei@miki.live4you.one,False,83,94,1841,2024-05-30
109552051112260934,HolgerMBGL,HolgerMBGL@troet.cafe,False,83,257,917,2024-05-30
110456595643531079,reindeerphoto,reindeerphoto,False,83,236,7121,2024-05-30
677509,lgehr,lgehr@chaos.social,False,83,517,1062,2024-05-30
108404650460506425,qpButterfleyes,qpButterfleyes@digitalcourage.social,False,83,156,1688,2024-05-30
110665028041840983,TG_Esq,TG_Esq@metalhead.club,False,83,111,819,2024-05-30
109371692878266183,lanefu,lanefu@social.linux.pizza,False,83,225,910,2024-05-30
108202343625748455,ogmikebln,ogmikebln@troet.cafe,False,83,123,3427,2024-05-30
108968434315252949,5init,5init@misskey.id,False,83,67,1086,2024-05-30
560763,runswithd6s,runswithd6s,False,83,193,209,2024-05-30
110551826327163029,ThatPrilla,ThatPrilla@theatl.social,False,83,203,692,2024-05-30
109292081280229179,freelancerjourn,freelancerjourn@mstdn.social,False,83,8,720,2024-05-30
110666570662535099,nyaho,nyaho@buicha.social,False,83,39,5913,2024-05-30
112359064295507994,slash,slash@merveilles.town,False,83,93,16,2024-05-30
109421765799395789,chiwy,chiwy@kolektiva.social,False,83,111,1050,2024-05-30
206248,jgomo3,jgomo3,False,83,310,517,2024-05-30
110035770090403299,spaceinfo,spaceinfo@libera.site,False,82,20,17626,2024-05-30
108214180925800678,Tudwall,Tudwall@eldritch.cafe,False,82,271,494,2024-05-30
109475002428625731,discobiker,discobiker@urbanists.social,False,82,140,649,2024-05-30
112458061507247211,dmznews,dmznews,False,82,67,95,2024-05-30
109366109617171433,BibPortRoyal,BibPortRoyal@mastodon.world,False,82,25,825,2024-05-30
1410402,smallerdemon,smallerdemon@freeradical.zone,False,82,128,2417,2024-05-30
107078153221151073,ravenflakee,ravenflakee@dragon-fly.club,False,82,34,1300,2024-05-30
109724533561238041,fo,fo@thecanadian.social,False,82,89,1284,2024-05-30
110833638620265701,Floooo,Floooo@piaille.fr,False,82,208,53,2024-05-30
111754906778018725,rinnekosun,rinnekosun@voskey.icalo.net,False,82,119,25862,2024-05-30
111129068536984771,posts,posts@newsmast.social,False,82,2,5886,2024-05-30
110215075963279428,TechInterceptor,TechInterceptor@mastodon.online,False,82,2,392,2024-05-30
109285003327373114,axeln,axeln@norden.social,False,82,438,2123,2024-05-30
1079673,gro2bl,gro2bl,False,81,191,1300,2024-05-30
110761814866948509,InJedemFall,InJedemFall@nrw.social,False,81,59,197,2024-05-30
1079673,gro2bl,gro2bl,False,81,191,1300,2024-05-30
108255070186406123,weipah,weipah@chaos.social,False,81,145,1448,2024-05-30
108227286793830499,thomastraynor,thomastraynor@social.linux.pizza,False,81,86,9107,2024-05-30
108752489128178468,dlmk,dlmk@mastodon.ml,False,81,252,565,2024-05-30
110688775838298463,wonuwo_kinsei,wonuwo_kinsei@submarin.online,False,81,64,5250,2024-05-30
110490492628760389,ErikML,ErikML@troet.cafe,False,81,157,1458,2024-05-30
112393731212248389,crit,crit@fedi.crit.run,False,81,68,96,2024-05-30
110789451520677967,Yellowmametti,Yellowmametti@fedibird.com,False,81,122,4255,2024-05-30
109519053826289255,40below,40below@dice.camp,False,81,241,273,2024-05-30
112162093968748906,foldworks,foldworks@mathstodon.xyz,False,81,15,64,2024-05-30
110785665418268490,cmt1910,cmt1910@misskey.systems,False,81,84,11748,2024-05-30
109540027430815171,oilheap,oilheap@infosec.exchange,False,81,542,601,2024-05-30
109812055768354069,concentrazione,concentrazione@mastodon.uno,False,81,1,2848,2024-05-30
112376057291785694,OpenSciTwente,OpenSciTwente@akademienl.social,False,81,206,63,2024-05-30
109297795066993187,Havant_Enviro,Havant_Enviro@mastodon.sdf.org,False,81,75,2133,2024-05-30
110516068896597043,dashdsrdash,dashdsrdash@tilde.zone,False,81,104,1864,2024-05-30
108227433273147173,mm78,mm78,False,81,71,773,2024-05-30
109959444958385792,kolera_kokido,kolera_kokido@piaille.fr,False,81,133,2884,2024-05-30
109244888345127733,Uhege,Uhege@nrw.social,False,81,300,1974,2024-05-30
108254392586792554,MichaelD,MichaelD@hessen.social,False,81,148,2703,2024-05-30
109308867559095495,TWSheppard,TWSheppard@twit.social,False,80,62,1783,2024-05-30
109570884988552251,JakeWnuk,JakeWnuk@infosec.exchange,False,80,179,27,2024-05-30
108557741734379341,barberousse,barberousse@jasette.facil.services,False,80,97,992,2024-05-30
109350118483761402,larger0o,larger0o@owo.cafe,False,80,79,521,2024-05-30
110071075357776813,sarayashiki,sarayashiki@misskey.art,False,80,69,1665,2024-05-30
109353403513999960,Leichtmatrose,Leichtmatrose@sueden.social,False,80,191,1194,2024-05-30
108583035811521114,lw64,lw64@floss.social,False,80,78,283,2024-05-30
112159343579458042,1234567,1234567@mi.nakn.jp,False,80,92,14026,2024-05-30
107179523201945799,purrmitivebot,purrmitivebot,False,80,1,21242,2024-05-30
109309340427491537,Pipponprops,Pipponprops@meow.social,False,80,37,574,2024-05-30
110979589721657015,ToutePerdue,ToutePerdue@toot.community,False,80,63,436,2024-05-30
176445,tregeagle,tregeagle@mastodon.sdf.org,False,80,166,671,2024-05-30
109281524191189887,rayknyc,rayknyc@mastodon.online,False,80,187,5458,2024-05-30
107973675064403482,apollo,apollo@cozymech.com,False,80,0,1799,2024-05-30
109699201538472340,mannin,mannin@fedibird.com,False,80,35,1978,2024-05-30
433497,mhkohne,mhkohne,False,80,511,5263,2024-05-30
109809213135022499,nan1sa,nan1sa@mstdn.nan1.casa,False,80,65,18227,2024-05-30
111635156144150409,cafeout,cafeout@hoto.moe,False,80,75,285,2024-05-30
109294555204105654,sanatgersappa,sanatgersappa@hachyderm.io,False,80,921,771,2024-05-30
111329674945452103,rintarousu,rintarousu@misskey-square.net,False,80,80,647,2024-05-30
112024945142982282,pierrot,pierrot@smugcat.moe,False,80,169,3320,2024-05-30
109270490032097670,sardegna,sardegna@nrw.social,False,80,38,6532,2024-05-30
109548612651579729,an_believable,an_believable@fediver.de,False,80,272,1054,2024-05-30
108702974438814922,bitpirate,bitpirate@mas.to,False,80,227,770,2024-05-30
111244375053291479,saberwarthog,saberwarthog@eggplant.social,False,80,46,265,2024-05-30
110136577851183864,IWWRuhrgebiet,IWWRuhrgebiet@union.place,False,79,106,724,2024-05-30
112184851908178454,takachiigupe,takachiigupe@mi.nakn.jp,False,79,79,1388,2024-05-30
109577352004945019,yuru_stern,yuru_stern@fedibird.com,False,79,103,3377,2024-05-30
109624476427502890,niedlichenacktschnecke,niedlichenacktschnecke@kolektiva.social,False,79,202,2787,2024-05-30
108231238299529906,cb1,cb1@chaos.social,False,79,123,1178,2024-05-30
109423624895373884,elisabeth_p,elisabeth_p@social.linux.pizza,False,79,135,781,2024-05-30
109247196670331716,n__ny,n__ny@g0v.social,False,79,59,2752,2024-05-30
112010967318873269,NotThatDeep,NotThatDeep@transfem.social,False,79,80,3338,2024-05-30
111710236288337262,zom,zom@misskey-square.net,False,79,80,2150,2024-05-30
112010967318873269,NotThatDeep,NotThatDeep@transfem.social,False,79,80,3338,2024-05-30
109376308754671350,akalpremkaur,akalpremkaur@troet.cafe,False,79,125,1193,2024-05-30
109670566058098012,MaisTecnologia,MaisTecnologia@masto.pt,False,79,1,3308,2024-05-30
924123,roscoeellis,roscoeellis@fosstodon.org,False,79,80,544,2024-05-30
108197769328648836,thomasgoldberg,thomasgoldberg@hessen.social,False,79,76,306,2024-05-30
109362357669605858,AngelaKorras,AngelaKorras@mastodon.world,False,79,161,2336,2024-05-30
109326416526432283,gatobrit,gatobrit@ohai.social,False,79,134,1991,2024-05-30
111342438099362588,liliputing_,liliputing_@liliputing.com,False,79,0,31922,2024-05-30
110776242840505249,jovian,jovian@piaille.fr,False,79,326,3299,2024-05-30
109687984195256763,herrbischoff,herrbischoff,False,79,35,179,2024-05-30
110316283971037714,inksync,inksync@sunny.garden,False,79,32,398,2024-05-30
109326416526432283,gatobrit,gatobrit@ohai.social,False,79,134,1991,2024-05-30
1404547,cosphi,cosphi@mistodon.cloud,False,79,92,22232,2024-05-30
109926706934501160,forensicfocus,forensicfocus@dfir.social,False,78,53,367,2024-05-30
109347279812499487,mythicmoth,mythicmoth@snabelen.no,False,78,48,559,2024-05-30
110695517672526110,mathilde,mathilde@sciences.social,False,78,179,293,2024-05-30
108222490007851098,HaltbarBisIrgendwann,HaltbarBisIrgendwann,False,78,152,407,2024-05-30
107225866737980050,blu,blu@poliverso.org,False,78,504,36,2024-05-30
406630,kcanales02,kcanales02,False,78,184,3112,2024-05-30
110780077610863459,microblogc,microblogc@paquita.masto.host,False,78,90,2500,2024-05-30
110217298501816546,annkobuttertoast,annkobuttertoast@toot.blue,False,78,72,166,2024-05-30
112413270824384360,nate,nate@cooltrans.men,False,78,204,610,2024-05-30
108310858914927389,kirchenstill,kirchenstill@chaos.social,False,78,282,1705,2024-05-30
109313343243318770,KangseolA_,KangseolA_@silicon.moe,False,78,92,2149,2024-05-30
111705930309349147,420,420@mrbot.de,False,78,175,859,2024-05-30
108677607102129310,wanllny,wanllny@wxw.moe,False,78,71,14020,2024-05-30
110746721323523138,tokiwren,tokiwren@oomfie.city,False,78,147,2156,2024-05-30
112456792443461276,mathsppblog,mathsppblog@fosstodon.org,False,77,55,49,2024-05-30
111926353502315422,business-thenewsdesk,business-thenewsdesk@flipboard.com,False,77,0,43468,2024-05-30
108249548625923154,Vokuhizo,Vokuhizo@troet.cafe,False,77,532,100,2024-05-30
111575432156439909,bktandem,bktandem,False,77,346,1325,2024-05-30
259636,oaktree,oaktree@framapiaf.org,False,77,106,2973,2024-05-30
111434046020930384,Foxxhoria,Foxxhoria@chitter.xyz,False,77,53,334,2024-05-30
109287336656154532,linkovitch,linkovitch@mastodon.gamedev.place,False,77,92,330,2024-05-30
109244965892786771,MattBrabant34,MattBrabant34,False,77,16,523,2024-05-30
110864926363702771,xiroux,xiroux@zaidin.lgbt,False,77,464,2405,2024-05-30
107410605628618086,Paradox,Paradox@lor.sh,False,77,85,179,2024-05-30
109320291794762361,snaprails,snaprails@mastodonapp.uk,False,77,101,3804,2024-05-30
109484621835705773,yazzea,yazzea@muenchen.social,False,77,127,1274,2024-05-30
109267881325560914,synchron,synchron@norden.social,False,77,184,1159,2024-05-30
109538425032471463,owenjonesuob,owenjonesuob@fosstodon.org,False,77,53,96,2024-05-30
108204767098261762,kallioke,kallioke@bildung.social,False,77,135,944,2024-05-30
109969672199299372,olgerd_white,olgerd_white@twiukraine.com,False,77,65,1902,2024-05-30
108223986114494456,deraffe,deraffe@chaos.social,False,77,797,542,2024-05-30
110454061039904013,ericgjovaag,ericgjovaag@wandering.shop,False,77,121,1341,2024-05-30
112487072372101914,reesericci,reesericci@social.hardfork.ngo,False,77,132,83,2024-05-30
109286385472578705,kaffeetrinkr,kaffeetrinkr@nerdculture.de,False,77,178,827,2024-05-30
110642542167451429,penguin,penguin@misskey.systems,False,77,87,13090,2024-05-30
111274446519812752,floatmagazin,floatmagazin,False,77,4,225,2024-05-30
109317366023617797,scriabinjots,scriabinjots@meow.social,False,77,53,278,2024-05-30
109308769032100978,dahnielson,dahnielson@mastodon.gamedev.place,False,76,205,460,2024-05-30
109245850357997905,Schmalle,Schmalle,False,76,276,1818,2024-05-30
109294007102085642,tarkasteve,tarkasteve@hachyderm.io,False,76,190,214,2024-05-30
109382986886172700,hokey,hokey@fnordon.de,False,76,129,980,2024-05-30
109536847931235158,Zatsu,Zatsu@shelter.moe,False,76,212,1904,2024-05-30
111182002921861630,yamamoto,yamamoto@misskey-square.net,False,76,36,2233,2024-05-30
111700630768828395,sky,sky@cyberpunk.lol,False,76,175,938,2024-05-30
107672430118087762,sainigma,sainigma@mastodontti.fi,False,76,79,410,2024-05-30
488935,iuveaene,iuveaene,False,76,266,2659,2024-05-30
110835589526263051,waldschnecke,waldschnecke@chaos.social,False,76,602,258,2024-05-30
109338229266789849,eXo_X5,eXo_X5@machteburch.social,False,76,67,860,2024-05-30
110476014442646495,CandyFlossOfDoom,CandyFlossOfDoom@toot.io,False,76,63,576,2024-05-30
108194768751346091,b0xcat,b0xcat@meow.social,False,76,121,162,2024-05-30
109349423722387460,less_beauty,less_beauty@mas.to,False,76,228,440,2024-05-30
109723485270549423,jf_718,jf_718@oldbytes.space,False,76,89,3154,2024-05-30
109280092886618100,ohbecon,ohbecon@g0v.social,False,76,22,1962,2024-05-30
107043533985334177,onefineday,onefineday@social.tchncs.de,False,76,214,1263,2024-05-30
109733142806915178,jvillasante,jvillasante@hachyderm.io,False,76,262,613,2024-05-30
110184298421036700,tokori,tokori@fedibird.com,False,76,69,6469,2024-05-30
878953,liketechnik,liketechnik@chaos.social,False,76,162,1593,2024-05-30
109798843680183804,fumire,fumire@uri.life,False,76,68,3862,2024-05-30
112046229409113953,watchparty,watchparty@fedibird.com,False,76,0,3328,2024-05-30
109044940714527992,Oktopus,Oktopus@dresden.network,False,76,59,1751,2024-05-30
108196979953877370,jeamy_lee,jeamy_lee@mastodontech.de,False,76,264,2020,2024-05-30
106948108072666585,Whitekarasu,Whitekarasu,False,76,269,2459,2024-05-30
109330057166740012,WaNe,WaNe@mstdn.social,False,76,455,710,2024-05-30
111742530883203081,moti_kokoa,moti_kokoa@misskey-square.net,False,76,62,3385,2024-05-30
109536434921420884,EnidKapelsen,EnidKapelsen@social.cologne,False,76,189,2298,2024-05-30
110526994472637929,LesbianHairWitch,LesbianHairWitch@tech.lgbt,False,75,52,2830,2024-05-30
587236,Vael,Vael@social.tchncs.de,False,75,398,1072,2024-05-30
79658,formidableinc,formidableinc@framapiaf.org,False,75,152,1632,2024-05-30
111699044303737396,rampagerslife,rampagerslife@girldick.gay,False,75,58,4525,2024-05-30
109536148227051321,artursk,artursk@toot.lv,False,75,121,948,2024-05-30
110642399242146593,leunn,leunn@masost.one,False,75,109,4269,2024-05-30
109371742753638305,hlangeveld,hlangeveld@hachyderm.io,False,75,341,1650,2024-05-30
112063704928189275,seadweller,seadweller@buttersc.one,False,75,166,1001,2024-05-30
111364532834191852,sico93,sico93@social.tchncs.de,False,75,426,2478,2024-05-30
110330494980571564,bingbong,bingbong@infosec.town,False,75,161,988,2024-05-30
110213507433480702,darklaw3darklaw,darklaw3darklaw@mstdn.jp,False,75,65,7240,2024-05-30
112387216242357195,letshavesomefun,letshavesomefun@loforo.com,False,75,50,1300,2024-05-30
112172695325131494,MeiLin,MeiLin@tech.lgbt,False,75,159,390,2024-05-30
109811448496126360,sweetplum5569,sweetplum5569@warpday.net,False,75,84,2632,2024-05-30
109312111811465799,quesadillawizard,quesadillawizard@meemu.org,False,75,34,1207,2024-05-30
109370876331108215,WildEnte,WildEnte@vivaldi.net,False,75,159,665,2024-05-30
111688868679038942,yamanoku,yamanoku,False,75,75,2616,2024-05-30
110747411523782371,chiffchaff,chiffchaff@tech.lgbt,False,75,83,1575,2024-05-30
109301760861429935,Kompasito,Kompasito@piaille.fr,False,75,149,1236,2024-05-30
111992586483938515,Space6host,Space6host@fedia.social,False,74,571,618,2024-05-30
109507493965435492,unserezeit,unserezeit,False,74,20,672,2024-05-30
112518271661109813,nora_ironori,nora_ironori@misskey-square.net,False,74,117,586,2024-05-30
109244967669757147,DC0OL,DC0OL@mstdn.social,False,74,376,1537,2024-05-30
110578634764453608,queerographies,queerographies@mastodon.uno,False,74,2,523,2024-05-30
109529109536012214,ren,ren@toot.cat,False,74,193,1362,2024-05-30
110881309334504135,chi,chi@miantiao.me,False,74,144,262,2024-05-30
109287167217118702,sombriks,sombriks@mastodon.world,False,74,168,3839,2024-05-30
37605,fnordfish,fnordfish,False,74,108,790,2024-05-30
111806319333626112,alikia,alikia@social.a2x.pub,False,74,126,1769,2024-05-30
109799589631700197,philphilphoto,philphilphoto@urbanists.social,False,74,75,347,2024-05-30
109703657453269270,WillemLaros,WillemLaros@mastodon.nl,False,74,95,1108,2024-05-30
109245353866556457,Kampfdiestel,Kampfdiestel,False,74,174,795,2024-05-30
41648,Beartiger,Beartiger,False,74,132,16936,2024-05-30
109533935651851922,SimonHain,SimonHain@social.tchncs.de,False,74,288,3510,2024-05-30
110207005896247117,cosphi,cosphi@misskey.cloud,False,74,76,748,2024-05-30
109270794180795770,sjar,sjar@mastodon.online,False,74,95,71,2024-05-30
112880,Arfy,Arfy@framapiaf.org,False,74,16,8876,2024-05-30
109366495409562717,qgi,qgi@mastodon.gamedev.place,False,74,215,275,2024-05-30
109490497529310001,heiligenvandaag,heiligenvandaag@mastodon.nl,False,74,28,564,2024-05-30
111513669114006224,coffee,coffee@loforo.com,False,74,1,267,2024-05-30
111866424021128014,Radritter,Radritter@wien.rocks,False,74,73,76,2024-05-30
109344661270175547,vpzee,vpzee@hachyderm.io,False,74,212,235,2024-05-30
1300740,samurro,samurro@fosstodon.org,False,74,61,1617,2024-05-30
110714588842209285,singingmousai,singingmousai@occult.town,False,73,103,1438,2024-05-30
111564489722258579,rexo,rexo@is.horse,False,73,94,1110,2024-05-30
109366415437488061,msokolov,msokolov@fosstodon.org,False,73,110,813,2024-05-30
109516284915832449,macdigger,macdigger,False,73,29,1431,2024-05-30
108198796104496654,Fanch29,Fanch29@pouet.chapril.org,False,73,105,3082,2024-05-30
110939144821074876,itochan,itochan@mattyaski.co,False,73,56,6225,2024-05-30
849157,nylki,nylki@tenforward.social,False,73,171,229,2024-05-30
109389697312818790,nantes,nantes@mastodon.ie,False,73,70,898,2024-05-30
109388599994604116,narusite,narusite@piaille.fr,False,73,271,224,2024-05-30
1039260,cody,cody@tech.lgbt,False,73,166,728,2024-05-30
109331194338378853,perthdev,perthdev@mindly.social,False,73,216,559,2024-05-30
109827282889668084,ShineMyCrown,ShineMyCrown@newsie.social,False,73,7,6269,2024-05-30
112352287528308829,m0ti_,m0ti_@misskey-square.net,False,73,12,958,2024-05-30
111347819191262721,PoliceStateUK,PoliceStateUK@mastodon.me.uk,False,73,54,1894,2024-05-30
108193363273100932,DCAbloob,DCAbloob@mastodon.online,False,73,61,7303,2024-05-30
111657083886347326,timesofindiarss,timesofindiarss@newsmast.social,False,73,0,13784,2024-05-30
111522657007027715,janvhs,janvhs@hachyderm.io,False,73,121,1018,2024-05-30
111868974435064688,Luettdeern,Luettdeern@plasmatrap.com,False,73,302,536,2024-05-30
111556120276606994,kim,kim@fediverse.fun,False,73,123,610,2024-05-30
473922,amelie,amelie@kind.social,False,73,89,537,2024-05-30
111662354963409220,nnn,nnn@papi.n1l.dev,False,73,73,5381,2024-05-30
108288996582022774,klb,klb@post.lurk.org,False,73,89,99,2024-05-30
